n,n-th gram point
96029,72257.94032848626
96030,72258.61231795698
96031,72259.28430668265
96032,72259.95629484951
96033,72260.62828227133
96034,72261.30026904121
96035,72261.97225506604
96036,72262.64424053207
96037,72263.31622525305
96038,72263.98820941523
96039,72264.66019283235
96040,72265.33217559755
96041,72266.00415761769
96042,72266.67613907903
96043,72267.34811979532
96044,72268.02009985968
96045,72268.69207927212
96046,72269.36405803263
96047,72270.03603614122
96048,72270.70801350474
96049,72271.37999030948
96050,72272.05196636915
96051,72272.7239417769
96052,72273.39591653273
96053,72274.06789054349
96054,72274.73986399546
96055,72275.41183670238
96056,72276.08380875736
96057,72276.75578016043
96058,72277.42775091156
96059,72278.09972091764
96060,72278.77169036493
96061,72279.44365906715
96062,72280.11562711746
96063,72280.78759451583
96064,72281.45956126228
96065,72282.13152726367
96066,72282.80349261314
96067,72283.47545740381
96068,72284.14742144942
96069,72284.81938474998
96070,72285.49134749174
96071,72286.16330958158
96072,72286.83527092636
96073,72287.50723161921
96074,72288.17919166014
96075,72288.85115104914
96076,72289.52310969308
96077,72290.19506777823
96078,72290.86702511832
96079,72291.53898180649
96080,72292.21093784273
96081,72292.88289322704
96082,72293.55484795943
96083,72294.22680194676
96084,72294.89875528216
96085,72295.57070796564
96086,72296.2426599972
96087,72296.91461137682
96088,72297.58656210452
96089,72298.25851208717
96090,72298.93046141788
96091,72299.60241009668
96092,72300.27435812354
96093,72300.94630549848
96094,72301.61825212836
96095,72302.29019819945
96096,72302.96214352548
96097,72303.63408819959
96098,72304.30603222176
96099,72304.97797549888
96100,72305.64991821721
96101,72306.32186019048
96102,72306.99380151182
96103,72307.66574218124
96104,72308.33768219873
96105,72309.0096215643
96106,72309.6815601848
96107,72310.35349824652
96108,72311.02543556318
96109,72311.6973722279
96110,72312.36930824071
96111,72313.04124350846
96112,72313.71317821741
96113,72314.3851121813
96114,72315.05704549327
96115,72315.72897815332
96116,72316.40091016144
96117,72317.07284151763
96118,72317.74477212876
96119,72318.41670208797
96120,72319.08863139525
96121,72319.7605600506
96122,72320.43248805404
96123,72321.10441540554
96124,72321.77634201199
96125,72322.44826796651
96126,72323.12019336224
96127,72323.7921180129
96128,72324.46404191852
96129,72325.13596526533
96130,72325.8078878671
96131,72326.47980991006
96132,72327.15173120797
96133,72327.82365185395
96134,72328.49557175487
96135,72329.167491097
96136,72329.83940969408
96137,72330.51132773235
96138,72331.18324502558
96139,72331.85516166687
96140,72332.5270775631
96141,72333.19899290055
96142,72333.87090749294
96143,72334.54282152653
96144,72335.21473481506
96145,72335.88664745167
96146,72336.55855943635
96147,72337.23047067598
96148,72337.9023813568
96149,72338.57429129258
96150,72339.24620057642
96151,72339.91810920835
96152,72340.59001718834
96153,72341.26192442328
96154,72341.93383109942
96155,72342.6057370305
96156,72343.27764230967
96157,72343.9495469369
96158,72344.62145091221
96159,72345.29335414246
96160,72345.96525681391
96161,72346.63715874031
96162,72347.30906001478
96163,72347.98096063733
96164,72348.65286060795
96165,72349.32475992665
96166,72349.99665850028
96167,72350.668556422
96168,72351.34045369178
96169,72352.01235030964
96170,72352.68424627557
96171,72353.35614158958
96172,72354.02803615853
96173,72354.69993016869
96174,72355.37182343379
96175,72356.04371604696
96176,72356.71560791507
96177,72357.3874992244
96178,72358.05938988179
96179,72358.73127979413
96180,72359.40316905454
96181,72360.07505766302
96182,72360.74694561958
96183,72361.41883292422
96184,72362.0907194838
96185,72362.76260539144
96186,72363.4344907403
96187,72364.1063753441
96188,72364.77825920284
96189,72365.45014250278
96190,72366.1220251508
96191,72366.79390705377
96192,72367.4657883048
96193,72368.13766890392
96194,72368.8095488511
96195,72369.48142814636
96196,72370.15330669656
96197,72370.82518468797
96198,72371.49706193432
96199,72372.16893852875
96200,72372.84081447124
96201,72373.51268976182
96202,72374.18456430733
96203,72374.85643829405
96204,72375.52831153572
96205,72376.20018412545
96206,72376.87205606326
96207,72377.54392734915
96208,72378.21579788998
96209,72378.88766787201
96210,72379.55953710899
96211,72380.23140569404
96212,72380.90327362716
96213,72381.57514090836
96214,72382.24700753763
96215,72382.91887342185
96216,72383.59073865414
96217,72384.26260332763
96218,72384.93446725607
96219,72385.60633043945
96220,72386.27819306403
96221,72386.9500550367
96222,72387.6219162643
96223,72388.29377683997
96224,72388.96563676372
96225,72389.63749603555
96226,72390.30935465544
96227,72390.98121262342
96228,72391.65306984633
96229,72392.32492641732
96230,72392.99678233638
96231,72393.66863760352
96232,72394.34049221873
96233,72395.01234618202
96234,72395.68419940025
96235,72396.35605196655
96236,72397.02790388092
96237,72397.69975514337
96238,72398.3716057539
96239,72399.0434557125
96240,72399.71530492604
96241,72400.38715358078
96242,72401.05900149047
96243,72401.73084874824
96244,72402.40269535407
96245,72403.07454130799
96246,72403.74638651684
96247,72404.4182311669
96248,72405.0900750719
96249,72405.76191832498
96250,72406.43376092613
96251,72407.10560287535
96252,72407.77744407952
96253,72408.44928472489
96254,72409.1211246252
96255,72409.7929638736
96256,72410.46480247006
96257,72411.1366404146
96258,72411.8084777072
96259,72412.48031425476
96260,72413.15215024352
96261,72413.82398548722
96262,72414.495820079
96263,72415.16765401885
96264,72415.83948721364
96265,72416.51131984964
96266,72417.18315174058
96267,72417.85498307273
96268,72418.52681365982
96269,72419.19864359498
96270,72419.87047287822
96271,72420.5423014164
96272,72421.21412939578
96273,72421.88595663011
96274,72422.55778321251
96275,72423.22960914299
96276,72423.90143442154
96277,72424.57325904816
96278,72425.24508292973
96279,72425.9169062525
96280,72426.58872883022
96281,72427.26055075601
96282,72427.93237202987
96283,72428.60419265181
96284,72429.27601262182
96285,72429.94783184677
96286,72430.6196504198
96287,72431.29146843404
96288,72431.96328570321
96289,72432.63510222733
96290,72433.30691819265
96291,72433.97873350605
96292,72434.6505480744
96293,72435.32236199081
96294,72435.9941752553
96295,72436.66598786786
96296,72437.3377998285
96297,72438.00961113721
96298,72438.68142170087
96299,72439.35323170573
96300,72440.02504096553
96301,72440.6968495734
96302,72441.36865752935
96303,72442.04046474025
96304,72442.71227139235
96305,72443.38407729939
96306,72444.05588264763
96307,72444.72768725082
96308,72445.39949120209
96309,72446.07129440829
96310,72446.7430970557
96311,72447.41489905119
96312,72448.08670030162
96313,72448.75850090012
96314,72449.4303008467
96315,72450.10210014135
96316,72450.77389878407
96317,72451.44569668174
96318,72452.11749402061
96319,72452.78929061443
96320,72453.46108655632
96321,72454.13288184628
96322,72454.80467648432
96323,72455.47647047043
96324,72456.14826371148
96325,72456.82005639374
96326,72457.49184833094
96327,72458.16363961622
96328,72458.83543024957
96329,72459.507220231
96330,72460.17900946736
96331,72460.85079814494
96332,72461.52258607745
96333,72462.19437335804
96334,72462.8661599867
96335,72463.53794596344
96336,72464.20973128825
96337,72464.88151596114
96338,72465.55329988897
96339,72466.22508316487
96340,72466.89686578885
96341,72467.5686477609
96342,72468.24042908102
96343,72468.91220974922
96344,72469.58398967236
96345,72470.25576903671
96346,72470.927547656
96347,72471.59932562336
96348,72472.2711029388
96349,72472.94287960231
96350,72473.6146556139
96351,72474.28643088043
96352,72474.95820549503
96353,72475.62997955084
96354,72476.30175286159
96355,72476.97352552041
96356,72477.64529743418
96357,72478.31706878915
96358,72478.98883939907
96359,72479.66060945019
96360,72480.33237875625
96361,72481.0041474104
96362,72481.6759154126
96363,72482.34768266976
96364,72483.01944936812
96365,72483.69121532142
96366,72484.36298071593
96367,72485.03474536538
96368,72485.7065093629
96369,72486.3782727085
96370,72487.05003530905
96371,72487.7217973508
96372,72488.39355864748
96373,72489.06531929225
96374,72489.73707937822
96375,72490.40883871913
96376,72491.08059731498
96377,72491.75235535204
96378,72492.42411273718
96379,72493.09586937726
96380,72493.7676253654
96381,72494.43938070163
96382,72495.11113538593
96383,72495.7828894183
96384,72496.45464279875
96385,72497.12639543414
96386,72497.7981474176
96387,72498.46989884228
96388,72499.14164952189
96389,72499.81339954957
96390,72500.4851488322
96391,72501.15689755604
96392,72501.82864553481
96393,72502.5003929548
96394,72503.17213962972
96395,72503.84388565272
96396,72504.5156310238
96397,72505.18737574294
96398,72505.85911971703
96399,72506.53086313233
96400,72507.20260580257
96401,72507.87434782088
96402,72508.54608918726
96403,72509.21782990173
96404,72509.88956996426
96405,72510.56130937487
96406,72511.23304804042
96407,72511.90478605404
96408,72512.57652350888
96409,72513.24826021865
96410,72513.91999618337
96411,72514.59173158929
96412,72515.26346634328
96413,72515.93520035222
96414,72516.60693380237
96415,72517.27866650745
96416,72517.95039856061
96417,72518.62212996185
96418,72519.29386061803
96419,72519.96559071541
96420,72520.63732006773
96421,72521.30904886127
96422,72521.98077690974
96423,72522.65250430629
96424,72523.32423105091
96425,72523.9959571436
96426,72524.66768249124
96427,72525.33940728009
96428,72526.01113132387
96429,72526.68285471573
96430,72527.35457745567
96431,72528.02629954368
96432,72528.69802097976
96433,72529.36974176392
96434,72530.04146180302
96435,72530.71318119019
96436,72531.38490001857
96437,72532.0566181019
96438,72532.72833553329
96439,72533.40005221963
96440,72534.07176834717
96441,72534.74348372966
96442,72535.41519855335
96443,72536.08691263199
96444,72536.7586260587
96445,72537.43033883348
96446,72538.10205095634
96447,72538.77376233414
96448,72539.44547315314
96449,72540.11718322709
96450,72540.78889274225
96451,72541.46060151234
96452,72542.13230963051
96453,72542.80401700363
96454,72543.47572381794
96455,72544.14742998034
96456,72544.81913539767
96457,72545.49084016308
96458,72546.16254427657
96459,72546.83424773812
96460,72547.50595054775
96461,72548.17765270546
96462,72548.84935411811
96463,72549.52105497196
96464,72550.19275508076
96465,72550.86445453763
96466,72551.53615334257
96467,72552.2078514956
96468,72552.87954899669
96469,72553.55124575272
96470,72554.22294194996
96471,72554.89463740215
96472,72555.5663322024
96473,72556.23802635074
96474,72556.90971984714
96475,72557.58141269162
96476,72558.25310488418
96477,72558.92479633167
96478,72559.59648712724
96479,72560.26817736402
96480,72560.93986685574
96481,72561.61155569553
96482,72562.28324379027
96483,72562.95493132621
96484,72563.62661821023
96485,72564.29830434918
96486,72564.96998983622
96487,72565.64167467132
96488,72566.3133588545
96489,72566.98504238576
96490,72567.65672526509
96491,72568.32840749249
96492,72569.00008897483
96493,72569.67176980525
96494,72570.34344998375
96495,72571.01512951031
96496,72571.68680838495
96497,72572.35848660767
96498,72573.03016417846
96499,72573.7018410042
96500,72574.37351727113
96501,72575.04519279301
96502,72575.71686766297
96503,72576.388541881
96504,72577.0602154471
96505,72577.73188826814
96506,72578.4035605304
96507,72579.07523204759
96508,72579.74690291286
96509,72580.41857321933
96510,72581.09024278075
96511,72581.7619115971
96512,72582.43357985467
96513,72583.1052474603
96514,72583.77691432089
96515,72584.44858062267
96516,72585.1202461794
96517,72585.7919110842
96518,72586.46357533708
96519,72587.13523893803
96520,72587.80690179393
96521,72588.47856409103
96522,72589.15022564307
96523,72589.82188654318
96524,72590.4935468845
96525,72591.16520648077
96526,72591.83686533198
96527,72592.50852362439
96528,72593.18018126488
96529,72593.8518381603
96530,72594.52349440381
96531,72595.19515008852
96532,72595.86680502817
96533,72596.5384593159
96534,72597.21011285856
96535,72597.88176584244
96536,72598.55341817439
96537,72599.22506976128
96538,72599.89672069624
96539,72600.56837097928
96540,72601.24002061039
96541,72601.91166958958
96542,72602.58331791684
96543,72603.25496559218
96544,72603.92661252245
96545,72604.5982588008
96546,72605.26990452036
96547,72605.94154949486
96548,72606.61319381744
96549,72607.28483748809
96550,72607.95648041368
96551,72608.62812278047
96552,72609.29976440221
96553,72609.97140537202
96554,72610.64304578304
96555,72611.314685449
96556,72611.98632446304
96557,72612.65796273202
96558,72613.3296004422
96559,72614.00123750046
96560,72614.67287381366
96561,72615.34450947493
96562,72616.01614448428
96563,72616.6877788417
96564,72617.3594125472
96565,72618.03104560077
96566,72618.70267790928
96567,72619.374309659
96568,72620.04594066367
96569,72620.7175710164
96570,72621.38920081034
96571,72622.06082985923
96572,72622.73245816305
96573,72623.40408590809
96574,72624.07571300119
96575,72624.74733934924
96576,72625.41896504536
96577,72626.09059018269
96578,72626.76221457496
96579,72627.43383831531
96580,72628.1054613106
96581,72628.77708374709
96582,72629.44870553166
96583,72630.12032657117
96584,72630.79194695875
96585,72631.46356669441
96586,72632.13518577814
96587,72632.80680420995
96588,72633.47842198983
96589,72634.15003911778
96590,72634.82165550068
96591,72635.49327132478
96592,72636.16488640383
96593,72636.83650083095
96594,72637.50811460614
96595,72638.17972772941
96596,72638.85134020075
96597,72639.52295192704
96598,72640.19456309453
96599,72640.86617351696
96600,72641.53778328747
96601,72642.20939240605
96602,72642.8810008727
96603,72643.55260868743
96604,72644.22421585023
96605,72644.89582236111
96606,72645.56742812693
96607,72646.23903333396
96608,72646.91063779593
96609,72647.58224160597
96610,72648.25384476408
96611,72648.92544727027
96612,72649.5970490314
96613,72650.26865023375
96614,72650.94025078416
96615,72651.61185058951
96616,72652.28344974294
96617,72652.95504824445
96618,72653.62664609402
96619,72654.29824329168
96620,72654.9698398374
96621,72655.64143563807
96622,72656.31303087994
96623,72656.98462537676
96624,72657.65621922165
96625,72658.32781250775
96626,72658.99940504879
96627,72659.67099684477
96628,72660.34258808196
96629,72661.01417866722
96630,72661.68576850742
96631,72662.35735778883
96632,72663.02894632518
96633,72663.70053420961
96634,72664.37212144211
96635,72665.04370802268
96636,72665.7152938582
96637,72666.38687913492
96638,72667.05846375972
96639,72667.73004763946
96640,72668.40163086727
96641,72669.07321344316
96642,72669.74479536712
96643,72670.41637663916
96644,72671.08795725927
96645,72671.75953722745
96646,72672.43111645058
96647,72673.10269502178
96648,72673.77427303419
96649,72674.44585030153
96650,72675.11742691696
96651,72675.78900288045
96652,72676.46057819203
96653,72677.13215275854
96654,72677.80372676626
96655,72678.47530002892
96656,72679.14687263966
96657,72679.8184446916
96658,72680.49001599848
96659,72681.16158665344
96660,72681.83315656334
96661,72682.50472591445
96662,72683.17629461363
96663,72683.84786256775
96664,72684.51942986995
96665,72685.19099661335
96666,72685.8625626117
96667,72686.53412795812
96668,72687.20569255948
96669,72687.87725660205
96670,72688.54881999269
96671,72689.22038263828
96672,72689.89194472507
96673,72690.5635060668
96674,72691.2350667566
96675,72691.90662679449
96676,72692.57818618044
96677,72693.24974482134
96678,72693.92130290344
96679,72694.59286033362
96680,72695.26441701874
96681,72695.93597305194
96682,72696.6075284332
96683,72697.27908316255
96684,72697.95063723996
96685,72698.62219066545
96686,72699.29374343902
96687,72699.96529546753
96688,72700.63684693724
96689,72701.3083976619
96690,72701.97994773462
96691,72702.65149715543
96692,72703.3230459243
96693,72703.99459404126
96694,72704.66614150628
96695,72705.33768822625
96696,72706.00923438743
96697,72706.68077980354
96698,72707.35232466087
96699,72708.02386877313
96700,72708.69541223347
96701,72709.36695504189
96702,72710.03849710524
96703,72710.7100386098
96704,72711.38157946244
96705,72712.05311957002
96706,72712.72465902567
96707,72713.3961978294
96708,72714.06773607433
96709,72714.73927348107
96710,72715.41081032902
96711,72716.08234652504
96712,72716.75388206914
96713,72717.42541686818
96714,72718.0969510153
96715,72718.76848460361
96716,72719.44001744688
96717,72720.11154963821
96718,72720.78308117762
96719,72721.4546120651
96720,72722.12614220753
96721,72722.79767179117
96722,72723.46920062974
96723,72724.14072890952
96724,72724.81225644425
96725,72725.48378332704
96726,72726.15530955791
96727,72726.82683513686
96728,72727.49835997075
96729,72728.16988424584
96730,72728.84140777588
96731,72729.51293074712
96732,72730.1844529733
96733,72730.85597454756
96734,72731.5274954699
96735,72732.1990157403
96736,72732.87053535879
96737,72733.54205432534
96738,72734.21357254684
96739,72734.88509020954
96740,72735.55660712719
96741,72736.22812339291
96742,72736.89963909984
96743,72737.5711540617
96744,72738.24266837165
96745,72738.91418193653
96746,72739.58569494262
96747,72740.25720729679
96748,72740.9287189059
96749,72741.60022986308
96750,72742.27174026147
96751,72742.9432499148
96752,72743.6147589162
96753,72744.28626726568
96754,72744.9577748701
96755,72745.62928191572
96756,72746.3007882163
96757,72746.97229395807
96758,72747.64379895478
96759,72748.31530329958
96760,72748.98680699244
96761,72749.65831003338
96762,72750.3298124224
96763,72751.00131415948
96764,72751.67281524464
96765,72752.34431558475
96766,72753.01581536606
96767,72753.68731440231
96768,72754.35881278664
96769,72755.03031051904
96770,72755.70180759951
96771,72756.37330402806
96772,72757.04479980469
96773,72757.71629483625
96774,72758.38778930902
96775,72759.05928303674
96776,72759.73077620566
96777,72760.40226862952
96778,72761.07376040146
96779,72761.74525152147
96780,72762.41674198955
96781,72763.08823171258
96782,72763.75972087681
96783,72764.43120938912
96784,72765.10269715637
96785,72765.7741842717
96786,72766.44567073509
96787,72767.11715654656
96788,72767.78864170611
96789,72768.46012621373
96790,72769.13161006942
96791,72769.80309327319
96792,72770.4745757319
96793,72771.14605763182
96794,72771.81753878668
96795,72772.48901928961
96796,72773.16049914062
96797,72773.8319783397
96798,72774.50345688686
96799,72775.17493478209
96800,72775.84641193226
96801,72776.51788852364
96802,72777.18936436996
96803,72777.86083965749
96804,72778.53231419995
96805,72779.2037880905
96806,72779.87526132911
96807,72780.5467339158
96808,72781.21820585057
96809,72781.88967704028
96810,72782.5611476712
96811,72783.23261755705
96812,72783.90408688411
96813,72784.57555546612
96814,72785.2470233962
96815,72785.91849067435
96816,72786.58995730057
96817,72787.26142327487
96818,72787.93288850412
96819,72788.60435317457
96820,72789.27581709996
96821,72789.94728046656
96822,72790.6187430881
96823,72791.29020505771
96824,72791.9616663754
96825,72792.63312704116
96826,72793.304587055
96827,72793.97604641691
96828,72794.64750503376
96829,72795.31896309182
96830,72795.99042040482
96831,72796.66187715903
96832,72797.33333316818
96833,72798.0047885254
96834,72798.6762432307
96835,72799.34769728407
96836,72800.01915059239
96837,72800.6906033419
96838,72801.3620554395
96839,72802.03350679204
96840,72802.70495749265
96841,72803.37640763447
96842,72804.04785703123
96843,72804.71930577606
96844,72805.39075386897
96845,72806.06220130995
96846,72806.73364800587
96847,72807.405094143
96848,72808.07653953508
96849,72808.74798436835
96850,72809.41942845657
96851,72810.09087189287
96852,72810.76231467724
96853,72811.43375680968
96854,72812.1051982902
96855,72812.77663911879
96856,72813.44807929546
96857,72814.11951872706
96858,72814.79095759988
96859,72815.46239572763
96860,72816.13383320346
96861,72816.80527002737
96862,72817.47670619935
96863,72818.1481417194
96864,72818.81957658753
96865,72819.49101080373
96866,72820.16244427487
96867,72820.83387718722
96868,72821.50530935451
96869,72822.17674096301
96870,72822.84817182645
96871,72823.51960203797
96872,72824.19103159755
96873,72824.86246050522
96874,72825.53388876095
96875,72826.20531627163
96876,72826.87674322352
96877,72827.54816943035
96878,72828.21959507838
96879,72828.89101998135
96880,72829.5624442324
96881,72830.23386783153
96882,72830.90529077873
96883,72831.576713074
96884,72832.24813471735
96885,72832.91955561563
96886,72833.59097595513
96887,72834.26239554957
96888,72834.93381458521
96889,72835.6052328758
96890,72836.27665051445
96891,72836.94806750119
96892,72837.619483836
96893,72838.29089951888
96894,72838.96231454983
96895,72839.63372883573
96896,72840.30514256284
96897,72840.97655554488
96898,72841.64796796814
96899,72842.31937964633
96900,72842.9907906726
96901,72843.66220104694
96902,72844.33361076936
96903,72845.00501983985
96904,72845.67642825842
96905,72846.34783593193
96906,72847.01924304664
96907,72847.6906494163
96908,72848.36205522716
96909,72849.03346029297
96910,72849.70486470684
96911,72850.3762684688
96912,72851.04767157882
96913,72851.71907403693
96914,72852.3904758431
96915,72853.06187690422
96916,72853.73327740654
96917,72854.40467716381
96918,72855.07607636228
96919,72855.7474748157
96920,72856.41887261719
96921,72857.09026976675
96922,72857.76166626438
96923,72858.4330621101
96924,72859.10445730388
96925,72859.77585175261
96926,72860.44724564254
96927,72861.11863878742
96928,72861.7900313735
96929,72862.46142321452
96930,72863.13281440362
96931,72863.8042049408
96932,72864.47559482604
96933,72865.14698405936
96934,72865.81837264076
96935,72866.4897604771
96936,72867.16114775464
96937,72867.83253428712
96938,72868.50392026082
96939,72869.17530548945
96940,72869.84669006616
96941,72870.51807399094
96942,72871.1894572638
96943,72871.86083988473
96944,72872.53222185373
96945,72873.20360317081
96946,72873.87498374283
96947,72874.54636375606
96948,72875.21774302423
96949,72875.8891217336
96950,72876.56049969792
96951,72877.23187701032
96952,72877.90325367078
96953,72878.57462967932
96954,72879.24600503594
96955,72879.91737974063
96956,72880.58875370026
96957,72881.2601271011
96958,72881.93149975687
96959,72882.60287176073
96960,72883.27424320579
96961,72883.94561390579
96962,72884.61698395386
96963,72885.28835335001
96964,72885.95972209424
96965,72886.63109018654
96966,72887.30245753378
96967,72887.97382432222
96968,72888.64519036561
96969,72889.31655585021
96970,72889.98792058975
96971,72890.65928467736
96972,72891.33064811304
96973,72892.0020108968
96974,72892.67337302864
96975,72893.34473450854
96976,72894.01609533653
96977,72894.68745551258
96978,72895.35881494358
96979,72896.03017381579
96980,72896.70153194293
96981,72897.37288941815
96982,72898.04424624145
96983,72898.71560250595
96984,72899.3869580254
96985,72900.05831279978
96986,72900.72966701537
96987,72901.40102057904
96988,72902.07237349078
96989,72902.74372565746
96990,72903.41507717222
96991,72904.08642812818
96992,72904.75777833909
96993,72905.42912789807
96994,72906.10047680512
96995,72906.77182506025
96996,72907.44317266345
96997,72908.11451961473
96998,72908.78586591408
96999,72909.45721146837
97000,72910.12855646387
97001,72910.79990071431
97002,72911.47124431282
97003,72912.14258735254
97004,72912.8139296472
97005,72913.48527128994
97006,72914.15661228076
97007,72914.82795261964
97008,72915.49929221347
97009,72916.1706312485
97010,72916.84196963161
97011,72917.51330726966
97012,72918.18464434892
97013,72918.85598068312
97014,72919.52731636539
97015,72920.19865139574
97016,72920.86998577416
97017,72921.54131950065
97018,72922.21265257522
97019,72922.88398499787
97020,72923.55531676859
97021,72924.22664779425
97022,72924.89797826111
97023,72925.56930798292
97024,72926.2406370528
97025,72926.9119655639
97026,72927.58329332992
97027,72928.25462044403
97028,72928.92594690621
97029,72929.59727271646
97030,72930.26859787479
97031,72930.93992228806
97032,72931.61124614254
97033,72932.28256925195
97034,72932.95389180258
97035,72933.62521360815
97036,72934.29653476179
97037,72934.96785535663
97038,72935.63917520642
97039,72936.31049440429
97040,72936.98181285709
97041,72937.6531307511
97042,72938.32444799319
97043,72938.99576458335
97044,72939.66708042845
97045,72940.33839571476
97046,72941.00971025601
97047,72941.68102414533
97048,72942.35233738273
97049,72943.02365006134
97050,72943.69496199489
97051,72944.36627327651
97052,72945.03758381307
97053,72945.70889379084
97054,72946.38020311669
97055,72947.05151169747
97056,72947.72281971946
97057,72948.3941269964
97058,72949.06543371454
97059,72949.73673968762
97060,72950.40804500878
97061,72951.07934967801
97062,72951.75065369532
97063,72952.4219570607
97064,72953.09325977415
97065,72953.76456174254
97066,72954.43586315215
97067,72955.10716381669
97068,72955.77846392244
97069,72956.44976328313
97070,72957.12106208503
97071,72957.79236014187
97072,72958.46365754679
97073,72959.13495429978
97074,72959.80625040084
97075,72960.47754584998
97076,72961.14884055406
97077,72961.82013469934
97078,72962.4914281927
97079,72963.162720941
97080,72963.83401313052
97081,72964.50530457497
97082,72965.17659536749
97083,72965.84788550809
97084,72966.51917499676
97085,72967.19046383351
97086,72967.86175201833
97087,72968.53303955123
97088,72969.2043264322
97089,72969.87561266124
97090,72970.54689814523
97091,72971.21818307042
97092,72971.88946725056
97093,72972.56075077876
97094,72973.23203374818
97095,72973.90331597254
97096,72974.57459754497
97097,72975.24587846547
97098,72975.91715873405
97099,72976.58843825758
97100,72977.2597172223
97101,72977.9309955351
97102,72978.60227310285
97103,72979.2735501118
97104,72979.9448263757
97105,72980.61610208079
97106,72981.28737704083
97107,72981.95865134895
97108,72982.62992500514
97109,72983.3011980094
97110,72983.97247036174
97111,72984.64374206215
97112,72985.31501311064
97113,72985.98628341407
97114,72986.6575531587
97115,72987.32882215828
97116,72988.00009059906
97117,72988.67135829479
97118,72989.34262533858
97119,72990.01389173046
97120,72990.68515756354
97121,72991.35642265156
97122,72992.02768699452
97123,72992.6989507787
97124,72993.37021391094
97125,72994.04147639126
97126,72994.71273812652
97127,72995.38399930298
97128,72996.05525973439
97129,72996.72651960701
97130,72997.39777873456
97131,72998.0690372102
97132,72998.7402950339
97133,72999.41155220568
97134,73000.08280872554
97135,73000.75406459346
97136,73001.42531980947
97137,73002.09657428041
97138,73002.76782819256
97139,73003.43908145279
97140,73004.11033396795
97141,73004.78158592433
97142,73005.45283713564
97143,73006.12408769503
97144,73006.7953376025
97145,73007.46658685803
97146,73008.13783546165
97147,73008.80908341333
97148,73009.4803307131
97149,73010.15157736093
97150,73010.8228232637
97151,73011.49406860769
97152,73012.16531320661
97153,73012.83655724674
97154,73013.50780054182
97155,73014.1790432781
97156,73014.85028526932
97157,73015.52152660862
97158,73016.19276729599
97159,73016.86400733143
97160,73017.53524671495
97161,73018.20648544654
97162,73018.87772343308
97163,73019.54896086082
97164,73020.22019763663
97165,73020.89143366739
97166,73021.56266904622
97167,73022.23390386626
97168,73022.90513794124
97169,73023.5763713643
97170,73024.24760413542
97171,73024.91883625463
97172,73025.5900677219
97173,73026.26129853725
97174,73026.93252870068
97175,73027.60375821218
97176,73028.27498697862
97177,73028.94621518627
97178,73029.61744264886
97179,73030.28866955265
97180,73030.95989571139
97181,73031.6311212182
97182,73032.30234616622
97183,73032.97357036918
97184,73033.64479392022
97185,73034.31601681933
97186,73034.98723906651
97187,73035.65846056864
97188,73036.32968151197
97189,73037.00090180337
97190,73037.67212134972
97191,73038.34334033728
97192,73039.01455857977
97193,73039.68577626348
97194,73040.35699320212
97195,73041.02820948884
97196,73041.69942512363
97197,73042.3706401065
97198,73043.04185443744
97199,73043.71306811646
97200,73044.38428114355
97201,73045.05549351871
97202,73045.72670514882
97203,73046.39791622013
97204,73047.06912654638
97205,73047.74033631384
97206,73048.41154533625
97207,73049.08275379986
97208,73049.7539615184
97209,73050.42516858503
97210,73051.09637499973
97211,73051.7675807625
97212,73052.43878587335
97213,73053.10999033228
97214,73053.78119413927
97215,73054.45239720121
97216,73055.12359970436
97217,73055.79480146244
97218,73056.46600266173
97219,73057.13720311597
97220,73057.80840301141
97221,73058.4796021618
97222,73059.15080066025
97223,73059.82199850678
97224,73060.49319570139
97225,73061.16439224407
97226,73061.83558813483
97227,73062.50678337365
97228,73063.17797796056
97229,73063.8491718024
97230,73064.52036508545
97231,73065.19155771658
97232,73065.86274960265
97233,73066.53394083679
97234,73067.20513151214
97235,73067.87632144243
97236,73068.54751072079
97237,73069.21869934723
97238,73069.88988732174
97239,73070.56107464433
97240,73071.23226131499
97241,73071.90344733372
97242,73072.57463270053
97243,73073.24581741542
97244,73073.91700138524
97245,73074.58818479627
97246,73075.25936746225
97247,73075.93054956943
97248,73076.60173093155
97249,73077.27291164175
97250,73077.94409170002
97251,73078.61527110636
97252,73079.28644986078
97253,73079.95762796327
97254,73080.62880541384
97255,73081.29998221248
97256,73081.9711583592
97257,73082.64233385399
97258,73083.31350860372
97259,73083.98468279466
97260,73084.65585624054
97261,73085.32702912763
97262,73085.99820126966
97263,73086.66937275976
97264,73087.34054369107
97265,73088.01171387732
97266,73088.68288341165
97267,73089.35405229405
97268,73090.02522052452
97269,73090.69638810307
97270,73091.36755493656
97271,73092.03872121125
97272,73092.70988683403
97273,73093.38105171174
97274,73094.05221603066
97275,73094.72337960452
97276,73095.39454261959
97277,73096.0657048896
97278,73096.73686650768
97279,73097.40802747384
97280,73098.0791878812
97281,73098.75034754351
97282,73099.42150655389
97283,73100.09266481921
97284,73100.76382252574
97285,73101.43497958034
97286,73102.10613598302
97287,73102.77729164064
97288,73103.44844673946
97289,73104.11960109323
97290,73104.7907548882
97291,73105.46190793812
97292,73106.13306042925
97293,73106.80421217531
97294,73107.47536326945
97295,73108.14651371166
97296,73108.81766350195
97297,73109.48881264031
97298,73110.15996112674
97299,73110.83110896125
97300,73111.50225614384
97301,73112.17340258136
